AS_OF_DATE,ZIP_CODE,ZIP_CLASS,CITY,ZIP_POPULATION,TIME_ZONE,PHONE_AREA_CODES,COUNTY_NAME_STATE,STATE,COUNTY_FIPS_CODE,COUNTY_REPORTED_CASES,ESTIMATED_CASES_BY_ZIP_CODE,ESTIMATED_DEATHS_BY_ZIP_CODE
2020-04-06,95122,General,San Jose,56545,Pacific,408,"Santa Clara, California",California,06085,1224 ,38 ,1
2020-04-06,95123,General,San Jose,62228,Pacific,408/669,"Santa Clara, California",California,06085,1224 ,42 ,1
2020-04-06,95124,General,San Jose,47082,Pacific,408,"Santa Clara, California",California,06085,1224 ,32 ,1
2020-04-06,95125,General,San Jose,51939,Pacific,408,"Santa Clara, California",California,06085,1224 ,35 ,1
2020-04-06,95126,General,San Jose,31049,Pacific,408,"Santa Clara, California",California,06085,1224 ,21 ,1
2020-04-06,95127,General,San Jose,61325,Pacific,408,"Santa Clara, California",California,06085,1224 ,42 ,1
2020-04-06,95128,General,San Jose,34836,Pacific,408,"Santa Clara, California",California,06085,1224 ,24 ,1
2020-04-06,95129,General,San Jose,38720,Pacific,408,"Santa Clara, California",California,06085,1224 ,26 ,1
2020-04-06,95130,General,San Jose,13911,Pacific,408,"Santa Clara, California",California,06085,1224 ,9 ,0
2020-04-06,95131,General,San Jose,28565,Pacific,408/669/650/510/341,"Santa Clara, California",California,06085,1224 ,19 ,1
2020-04-06,95132,General,San Jose,40299,Pacific,408,"Santa Clara, California",California,06085,1224 ,27 ,1
2020-04-06,95133,General,San Jose,25401,Pacific,408,"Santa Clara, California",California,06085,1224 ,17 ,1
2020-04-06,95134,General,San Jose,15268,Pacific,408/669/650/510/341,"Santa Clara, California",California,06085,1224 ,10 ,0
2020-04-06,95135,General,San Jose,20120,Pacific,408,"Santa Clara, California",California,06085,1224 ,14 ,0
2020-04-06,95136,General,San Jose,42989,Pacific,408/669,"Santa Clara, California",California,06085,1224 ,29 ,1
2020-04-06,95138,General,San Jose,18889,Pacific,408/669,"Santa Clara, California",California,06085,1224 ,13 ,0
2020-04-06,95139,General,San Jose,6748,Pacific,669/408,"Santa Clara, California",California,06085,1224 ,5 ,0
2020-04-06,95140,General,Mount Hamilton,191,Pacific,408,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95141,General,San Jose,0,Pacific,408,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95148,General,San Jose,45528,Pacific,408,"Santa Clara, California",California,06085,1224 ,31 ,1
2020-04-06,95150,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95151,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95152,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95153,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95154,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95155,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95156,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95157,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95158,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95159,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95160,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95161,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95164,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95170,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95172,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95173,P.O. Box,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95190,Unique,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95191,Unique,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95192,Unique,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95193,Unique,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95194,Unique,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,95196,Unique,San Jose,0,Pacific,408/669/650,"Santa Clara, California",California,06085,1224 ,0 ,0
2020-04-06,91901,General,Alpine,17403,Pacific,619,"San Diego, California",California,06073,1404 ,8 ,0
2020-04-06,91902,General,Bonita,17653,Pacific,619,"San Diego, California",California,06073,1404 ,8 ,0
2020-04-06,91903,P.O. Box,Alpine,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91905,General,Boulevard,1700,Pacific,619/760,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,91906,General,Campo,3627,Pacific,619,"San Diego, California",California,06073,1404 ,2 ,0
2020-04-06,91908,P.O. Box,Bonita,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91909,P.O. Box,Chula Vista,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91910,General,Chula Vista,75802,Pacific,619,"San Diego, California",California,06073,1404 ,34 ,0
2020-04-06,91911,General,Chula Vista,82999,Pacific,619,"San Diego, California",California,06073,1404 ,38 ,1
2020-04-06,91912,P.O. Box,Chula Vista,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91913,General,Chula Vista,40971,Pacific,619,"San Diego, California",California,06073,1404 ,19 ,0
2020-04-06,91914,General,Chula Vista,15448,Pacific,619,"San Diego, California",California,06073,1404 ,7 ,0
2020-04-06,91915,General,Chula Vista,24659,Pacific,619,"San Diego, California",California,06073,1404 ,11 ,0
2020-04-06,91916,General,Descanso,1622,Pacific,619,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,91917,General,Dulzura,992,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91921,P.O. Box,Chula Vista,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91931,P.O. Box,Guatay,592,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91932,General,Imperial Beach,25718,Pacific,619,"San Diego, California",California,06073,1404 ,12 ,0
2020-04-06,91933,P.O. Box,Imperial Beach,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91934,General,Jacumba,737,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91935,General,Jamul,8624,Pacific,619,"San Diego, California",California,06073,1404 ,4 ,0
2020-04-06,91941,General,La Mesa,31779,Pacific,619,"San Diego, California",California,06073,1404 ,14 ,0
2020-04-06,91942,General,La Mesa,38069,Pacific,619,"San Diego, California",California,06073,1404 ,17 ,0
2020-04-06,91943,P.O. Box,La Mesa,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91944,P.O. Box,La Mesa,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91945,General,Lemon Grove,25460,Pacific,619/858,"San Diego, California",California,06073,1404 ,12 ,0
2020-04-06,91946,P.O. Box,Lemon Grove,0,Pacific,619/858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91948,P.O. Box,Mount Laguna,78,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91950,General,National City,60322,Pacific,619,"San Diego, California",California,06073,1404 ,27 ,0
2020-04-06,91951,P.O. Box,National City,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91962,General,Pine Valley,1646,Pacific,619,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,91963,General,Potrero,1118,Pacific,619,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,91976,P.O. Box,Spring Valley,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91977,General,Spring Valley,58368,Pacific,619,"San Diego, California",California,06073,1404 ,27 ,0
2020-04-06,91978,General,Spring Valley,8896,Pacific,619,"San Diego, California",California,06073,1404 ,4 ,0
2020-04-06,91979,P.O. Box,Spring Valley,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91980,General,Tecate,165,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,91987,Unique,Tecate,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92003,General,Bonsall,4746,Pacific,760,"San Diego, California",California,06073,1404 ,2 ,0
2020-04-06,92004,General,Borrego Springs,3881,Pacific,760/442,"San Diego, California",California,06073,1404 ,2 ,0
2020-04-06,92007,General,Cardiff By The Sea,10429,Pacific,760,"San Diego, California",California,06073,1404 ,5 ,0
2020-04-06,92008,General,Carlsbad,27649,Pacific,760,"San Diego, California",California,06073,1404 ,13 ,0
2020-04-06,92009,General,Carlsbad,40747,Pacific,760/442,"San Diego, California",California,06073,1404 ,19 ,0
2020-04-06,92010,General,Carlsbad,14382,Pacific,442/760,"San Diego, California",California,06073,1404 ,7 ,0
2020-04-06,92011,General,Carlsbad,22405,Pacific,442/760,"San Diego, California",California,06073,1404 ,10 ,0
2020-04-06,92013,P.O. Box,Carlsbad,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92014,General,Del Mar,13154,Pacific,858,"San Diego, California",California,06073,1404 ,6 ,0
2020-04-06,92018,P.O. Box,Carlsbad,0,Pacific,760,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92019,General,El Cajon,42598,Pacific,619,"San Diego, California",California,06073,1404 ,19 ,0
2020-04-06,92020,General,El Cajon,57767,Pacific,619,"San Diego, California",California,06073,1404 ,26 ,0
2020-04-06,92021,General,El Cajon,65068,Pacific,619,"San Diego, California",California,06073,1404 ,30 ,0
2020-04-06,92022,P.O. Box,El Cajon,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92023,P.O. Box,Encinitas,0,Pacific,760,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92024,General,Encinitas,49121,Pacific,760,"San Diego, California",California,06073,1404 ,22 ,0
2020-04-06,92025,General,Escondido,49978,Pacific,760/442,"San Diego, California",California,06073,1404 ,23 ,0
2020-04-06,92026,General,Escondido,48922,Pacific,760,"San Diego, California",California,06073,1404 ,22 ,0
2020-04-06,92027,General,Escondido,53881,Pacific,760/442,"San Diego, California",California,06073,1404 ,24 ,0
2020-04-06,92028,General,Fallbrook,46239,Pacific,760/442,"San Diego, California",California,06073,1404 ,21 ,0
2020-04-06,92029,General,Escondido,19021,Pacific,760/442,"San Diego, California",California,06073,1404 ,9 ,0
2020-04-06,92030,P.O. Box,Escondido,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92033,P.O. Box,Escondido,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92036,General,Julian,3440,Pacific,760,"San Diego, California",California,06073,1404 ,2 ,0
2020-04-06,92037,General,La Jolla,46781,Pacific,858,"San Diego, California",California,06073,1404 ,21 ,0
2020-04-06,92038,P.O. Box,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92039,P.O. Box,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92040,General,Lakeside,41281,Pacific,619,"San Diego, California",California,06073,1404 ,19 ,0
2020-04-06,92046,P.O. Box,Escondido,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92049,P.O. Box,Oceanside,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92051,P.O. Box,Oceanside,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92052,P.O. Box,Oceanside,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92054,General,Oceanside,40375,Pacific,760/442,"San Diego, California",California,06073,1404 ,18 ,0
2020-04-06,92055,General,Camp Pendleton,15655,Pacific,760,"San Diego, California",California,06073,1404 ,7 ,0
2020-04-06,92056,General,Oceanside,51835,Pacific,760/442,"San Diego, California",California,06073,1404 ,24 ,0
2020-04-06,92057,General,Oceanside,54096,Pacific,760,"San Diego, California",California,06073,1404 ,25 ,0
2020-04-06,92058,General,Oceanside,42436,Pacific,442/760,"San Diego, California",California,06073,1404 ,19 ,0
2020-04-06,92059,General,Pala,1618,Pacific,442/760,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,92060,P.O. Box,Palomar Mountain,218,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92061,General,Pauma Valley,2499,Pacific,760/442,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,92064,General,Poway,47904,Pacific,858,"San Diego, California",California,06073,1404 ,22 ,0
2020-04-06,92065,General,Ramona,35414,Pacific,760,"San Diego, California",California,06073,1404 ,16 ,0
2020-04-06,92066,General,Ranchita,378,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92067,P.O. Box,Rancho Santa Fe,9535,Pacific,858,"San Diego, California",California,06073,1404 ,4 ,0
2020-04-06,92068,P.O. Box,San Luis Rey,0,Pacific,442/760,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92069,General,San Marcos,46369,Pacific,760,"San Diego, California",California,06073,1404 ,21 ,0
2020-04-06,92070,General,Santa Ysabel,1245,Pacific,760,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,92071,General,Santee,53422,Pacific,619,"San Diego, California",California,06073,1404 ,24 ,0
2020-04-06,92072,P.O. Box,Santee,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92074,P.O. Box,Poway,0,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92075,General,Solana Beach,12056,Pacific,858,"San Diego, California",California,06073,1404 ,5 ,0
2020-04-06,92078,General,San Marcos,42906,Pacific,760,"San Diego, California",California,06073,1404 ,19 ,0
2020-04-06,92079,P.O. Box,San Marcos,0,Pacific,760,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92081,General,Vista,27404,Pacific,442/760,"San Diego, California",California,06073,1404 ,12 ,0
2020-04-06,92082,General,Valley Center,19037,Pacific,760/442,"San Diego, California",California,06073,1404 ,9 ,0
2020-04-06,92083,General,Vista,36975,Pacific,760/442,"San Diego, California",California,06073,1404 ,17 ,0
2020-04-06,92084,General,Vista,47654,Pacific,760/442,"San Diego, California",California,06073,1404 ,22 ,0
2020-04-06,92085,P.O. Box,Vista,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92086,General,Warner Springs,1573,Pacific,760,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,92088,P.O. Box,Fallbrook,0,Pacific,760/442,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92091,General,Rancho Santa Fe,1048,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92092,Unique,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92093,Unique,La Jolla,0,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92096,Unique,San Marcos,0,Pacific,760,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92101,General,San Diego,37095,Pacific,619/858,"San Diego, California",California,06073,1404 ,17 ,0
2020-04-06,92102,General,San Diego,43267,Pacific,619/858,"San Diego, California",California,06073,1404 ,20 ,0
2020-04-06,92103,General,San Diego,31066,Pacific,619/858,"San Diego, California",California,06073,1404 ,14 ,0
2020-04-06,92104,General,San Diego,44414,Pacific,619/858,"San Diego, California",California,06073,1404 ,20 ,0
2020-04-06,92105,General,San Diego,69813,Pacific,619/858,"San Diego, California",California,06073,1404 ,32 ,0
2020-04-06,92106,General,San Diego,19330,Pacific,619,"San Diego, California",California,06073,1404 ,9 ,0
2020-04-06,92107,General,San Diego,28651,Pacific,619,"San Diego, California",California,06073,1404 ,13 ,0
2020-04-06,92108,General,San Diego,18858,Pacific,858/619,"San Diego, California",California,06073,1404 ,9 ,0
2020-04-06,92109,General,San Diego,45787,Pacific,619,"San Diego, California",California,06073,1404 ,21 ,0
2020-04-06,92110,General,San Diego,25341,Pacific,619,"San Diego, California",California,06073,1404 ,12 ,0
2020-04-06,92111,General,San Diego,45096,Pacific,858/619,"San Diego, California",California,06073,1404 ,20 ,0
2020-04-06,92112,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92113,General,San Diego,56066,Pacific,619,"San Diego, California",California,06073,1404 ,25 ,0
2020-04-06,92114,General,San Diego,65433,Pacific,619/858,"San Diego, California",California,06073,1404 ,30 ,0
2020-04-06,92115,General,San Diego,58560,Pacific,619,"San Diego, California",California,06073,1404 ,27 ,0
2020-04-06,92116,General,San Diego,31680,Pacific,619/858,"San Diego, California",California,06073,1404 ,14 ,0
2020-04-06,92117,General,San Diego,51332,Pacific,858/619,"San Diego, California",California,06073,1404 ,23 ,0
2020-04-06,92118,General,Coronado,23575,Pacific,619,"San Diego, California",California,06073,1404 ,11 ,0
2020-04-06,92119,General,San Diego,23057,Pacific,619,"San Diego, California",California,06073,1404 ,10 ,0
2020-04-06,92120,General,San Diego,26317,Pacific,619,"San Diego, California",California,06073,1404 ,12 ,0
2020-04-06,92121,General,San Diego,4179,Pacific,858/619/760,"San Diego, California",California,06073,1404 ,2 ,0
2020-04-06,92122,General,San Diego,43728,Pacific,858/619/760,"San Diego, California",California,06073,1404 ,20 ,0
2020-04-06,92123,General,San Diego,26823,Pacific,858/619,"San Diego, California",California,06073,1404 ,12 ,0
2020-04-06,92124,General,San Diego,30443,Pacific,619/858,"San Diego, California",California,06073,1404 ,14 ,0
2020-04-06,92126,General,San Diego,73343,Pacific,858/619/760,"San Diego, California",California,06073,1404 ,33 ,0
2020-04-06,92127,General,San Diego,39337,Pacific,858,"San Diego, California",California,06073,1404 ,18 ,0
2020-04-06,92128,General,San Diego,47490,Pacific,858,"San Diego, California",California,06073,1404 ,22 ,0
2020-04-06,92129,General,San Diego,51536,Pacific,858,"San Diego, California",California,06073,1404 ,23 ,0
2020-04-06,92130,General,San Diego,48940,Pacific,858,"San Diego, California",California,06073,1404 ,22 ,0
2020-04-06,92131,General,San Diego,32787,Pacific,858,"San Diego, California",California,06073,1404 ,15 ,0
2020-04-06,92132,Unique,San Diego,0,Pacific,619/858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92134,Unique,San Diego,198,Pacific,619/858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92135,General,San Diego,571,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92136,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92137,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92138,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92139,General,San Diego,35125,Pacific,619,"San Diego, California",California,06073,1404 ,16 ,0
2020-04-06,92140,Unique,San Diego,3435,Pacific,619/858/760,"San Diego, California",California,06073,1404 ,2 ,0
2020-04-06,92142,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92143,P.O. Box,San Ysidro,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92145,Unique,San Diego,1449,Pacific,858/619/760,"San Diego, California",California,06073,1404 ,1 ,0
2020-04-06,92147,Unique,San Diego,559,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92149,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92150,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92152,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92153,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92154,General,San Diego,79708,Pacific,619,"San Diego, California",California,06073,1404 ,36 ,0
2020-04-06,92155,Unique,San Diego,550,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92158,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92159,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92160,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92161,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92163,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92165,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92166,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92167,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92168,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92169,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92170,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92171,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92172,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92173,General,San Ysidro,29429,Pacific,619,"San Diego, California",California,06073,1404 ,13 ,0
2020-04-06,92174,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92175,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92176,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92177,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92178,P.O. Box,Coronado,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92179,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92182,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92186,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92187,Unique,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92191,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92192,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92193,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92195,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92196,P.O. Box,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92197,General,San Diego,0,Pacific,619,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92198,P.O. Box,San Diego,0,Pacific,858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,92199,General,San Diego,0,Pacific,619/858,"San Diego, California",California,06073,1404 ,0 ,0
2020-04-06,14001,General,Akron,9464,Eastern,585/716,"Erie, New York",New York,36029,1163 ,12 ,0
2020-04-06,14004,General,Alden,12704,Eastern,585/716,"Erie, New York",New York,36029,1163 ,16 ,0
2020-04-06,14006,General,Angola,9858,Eastern,716,"Erie, New York",New York,36029,1163 ,13 ,0
2020-04-06,14010,P.O. Box,Athol Springs,0,Eastern,716,"Erie, New York",New York,36029,1163 ,0 ,0
2020-04-06,14025,General,Boston,3039,Eastern,716,"Erie, New York",New York,36029,1163 ,4 ,0
2020-04-06,14026,General,Bowmansville,674,Eastern,716,"Erie, New York",New York,36029,1163 ,1 ,0
2020-04-06,14027,P.O. Box,Brant,0,Eastern,716,"Erie, New York",New York,36029,1163 ,0 ,0
2020-04-06,14030,General,Chaffee,1807,Eastern,585/716,"Erie, New York",New York,36029,1163 ,2 ,0
2020-04-06,14031,General,Clarence,9392,Eastern,716,"Erie, New York",New York,36029,1163 ,12 ,0
2020-04-06,14032,General,Clarence Center,7989,Eastern,716,"Erie, New York",New York,36029,1163 ,10 ,0
2020-04-06,14033,General,Colden,2219,Eastern,716,"Erie, New York",New York,36029,1163 ,3 ,0
2020-04-06,14034,General,Collins,2742,Eastern,716,"Erie, New York",New York,36029,1163 ,3 ,0
2020-04-06,14035,P.O. Box,Collins Center,125,Eastern,716,"Erie, New York",New York,36029,1163 ,0 ,0
2020-04-06,14038,P.O. Box,Crittenden,0,Eastern,585/716,"Erie, New York",New York,36029,1163 ,0 ,0
2020-04-06,14043,General,Depew,24742,Eastern,716,"Erie, New York",New York,36029,1163 ,31 ,1
2020-04-06,14047,General,Derby,6440,Eastern,716,"Erie, New York",New York,36029,1163 ,8 ,0
2020-04-06,14051,General,East Amherst,19533,Eastern,716,"Erie, New York",New York,36029,1163 ,25 ,1
2020-04-06,14052,General,East Aurora,17329,Eastern,585/716,"Erie, New York",New York,36029,1163 ,22 ,1
2020-04-06,14055,General,East Concord,1405,Eastern,716,"Erie, New York",New York,36029,1163 ,2 ,0
2020-04-06,14057,General,Eden,8116,Eastern,716,"Erie, New York",New York,36029,1163 ,10 ,0
2020-04-06,14059,General,Elma,8933,Eastern,585/716,"Erie, New York",New York,36029,1163 ,11 ,0
2020-04-06,14061,P.O. Box,Farnham,349,Eastern,716,"Erie, New York",New York,36029,1163 ,0 ,0
2020-04-06,14068,General,Getzville,7150,Eastern,716,"Erie, New York",New York,36029,1163 ,9 ,0
2020-04-06,14069,General,Glenwood,844,Eastern,716,"Erie, New York",New York,36029,1163 ,1 ,0
2020-04-06,14072,General,Grand Island,20374,Eastern,716,"Erie, New York",New York,36029,1163 ,26 ,1
2020-04-06,14075,General,Hamburg,41937,Eastern,716,"Erie, New York",New York,36029,1163 ,53 ,1
2020-04-06,14080,General,Holland,4330,Eastern,716,"Erie, New York",New York,36029,1163 ,6 ,0
2020-04-06,14085,General,Lake View,7353,Eastern,716,"Erie, New York",New York,36029,1163 ,9 ,0
2020-04-06,14086,General,Lancaster,31847,Eastern,716,"Erie, New York",New York,36029,1163 ,40 ,1
2020-04-06,14091,General,Lawtons,1079,Eastern,716,"Erie, New York",New York,36029,1163 ,1 ,0
2020-04-06,14102,General,Marilla,1281,Eastern,585/716,"Erie, New York",New York,36029,1163 ,2 ,0
