AS_OF_DATE,ZIP_CODE,ZIP_CLASS,CITY,ZIP_POPULATION,TIME_ZONE,PHONE_AREA_CODES,COUNTY_NAME_STATE,STATE,COUNTY_FIPS_CODE,COUNTY_REPORTED_CASES,ESTIMATED_CASES_BY_ZIP_CODE,ESTIMATED_DEATHS_BY_ZIP_CODE
2020-04-05,11732,General,East Norwich,3430,Eastern,516,"Nassau, New York",New York,36059,14398 ,37 ,1
2020-04-05,11735,General,Farmingdale,32098,Eastern,631/516,"Nassau, New York",New York,36059,14398 ,342 ,9
2020-04-05,11737,General,Farmingdale,0,Eastern,516/631/934,"Nassau, New York",New York,36059,14398 ,0 ,0
2020-04-05,11753,General,Jericho,12014,Eastern,516,"Nassau, New York",New York,36059,14398 ,128 ,4
2020-04-05,11756,General,Levittown,42791,Eastern,516,"Nassau, New York",New York,36059,14398 ,456 ,13
2020-04-05,11758,General,Massapequa,53804,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,573 ,16
2020-04-05,11762,General,Massapequa Park,22360,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,238 ,7
2020-04-05,11765,General,Mill Neck,737,Eastern,516,"Nassau, New York",New York,36059,14398 ,8 ,0
2020-04-05,11771,General,Oyster Bay,10007,Eastern,516,"Nassau, New York",New York,36059,14398 ,107 ,3
2020-04-05,11783,General,Seaford,21288,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,227 ,6
2020-04-05,11791,General,Syosset,25076,Eastern,516,"Nassau, New York",New York,36059,14398 ,267 ,7
2020-04-05,11793,General,Wantagh,32298,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,344 ,9
2020-04-05,11797,General,Woodbury,9041,Eastern,516,"Nassau, New York",New York,36059,14398 ,96 ,3
2020-04-05,11801,General,Hicksville,39553,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,421 ,12
2020-04-05,11802,P.O. Box,Hicksville,0,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,0 ,0
2020-04-05,11803,General,Plainview,28127,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,299 ,8
2020-04-05,11804,General,Old Bethpage,5010,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,53 ,1
2020-04-05,11815,Unique,Hicksville,0,Eastern,516/631,"Nassau, New York",New York,36059,14398 ,0 ,0
2020-04-05,11853,Unique,Jericho,0,Eastern,516,"Nassau, New York",New York,36059,14398 ,0 ,0
2020-04-05,70049,General,Edgard,2481,Central,985,"St. John the Baptist, Louisiana",Louisiana,22095,345 ,18 ,1
2020-04-05,70051,General,Garyville,2518,Central,985,"St. John the Baptist, Louisiana",Louisiana,22095,345 ,19 ,1
2020-04-05,70068,General,La Place,34101,Central,985,"St. John the Baptist, Louisiana",Louisiana,22095,345 ,251 ,17
2020-04-05,70069,P.O. Box,La Place,0,Central,985,"St. John the Baptist, Louisiana",Louisiana,22095,345 ,0 ,0
2020-04-05,70076,General,Mount Airy,292,Central,985,"St. John the Baptist, Louisiana",Louisiana,22095,345 ,2 ,0
2020-04-05,70084,General,Reserve,7552,Central,985,"St. John the Baptist, Louisiana",Louisiana,22095,345 ,56 ,4
2020-04-05,10001,General,New York,21102,Eastern,646/718/917/332/929,"New York City, New York",New York,(blank),67552 ,904 ,33
2020-04-05,10002,General,New York,81410,Eastern,718,"New York City, New York",New York,(blank),67552 ,3486 ,128
2020-04-05,10003,General,New York,56024,Eastern,212/646/347/917/718,"New York City, New York",New York,(blank),67552 ,2399 ,88
2020-04-05,10004,General,New York,3089,Eastern,212/917/718/646/347,"New York City, New York",New York,(blank),67552 ,132 ,5
2020-04-05,10005,General,New York,7135,Eastern,212/646/917/929/718/332/347,"New York City, New York",New York,(blank),67552 ,306 ,11
2020-04-05,10006,General,New York,3011,Eastern,917/929,"New York City, New York",New York,(blank),67552 ,129 ,5
2020-04-05,10007,General,New York,6988,Eastern,929/212/646/917/347/718/332,"New York City, New York",New York,(blank),67552 ,299 ,11
2020-04-05,10008,P.O. Box,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10009,General,New York,61347,Eastern,212/718/646/917,"New York City, New York",New York,(blank),67552 ,2627 ,96
2020-04-05,10010,General,New York,31834,Eastern,917/646/212/332/718,"New York City, New York",New York,(blank),67552 ,1363 ,50
2020-04-05,10011,General,New York,50984,Eastern,646/347/929/212/917/718/332,"New York City, New York",New York,(blank),67552 ,2183 ,80
2020-04-05,10012,General,New York,24090,Eastern,646/347/212/718/929,"New York City, New York",New York,(blank),67552 ,1032 ,38
2020-04-05,10013,General,New York,27700,Eastern,347/646/212/718/929/917,"New York City, New York",New York,(blank),67552 ,1186 ,43
2020-04-05,10014,General,New York,31959,Eastern,646/347/212/929/917/718/332,"New York City, New York",New York,(blank),67552 ,1369 ,50
2020-04-05,10016,General,New York,54183,Eastern,212/917/646/718,"New York City, New York",New York,(blank),67552 ,2320 ,85
2020-04-05,10017,General,New York,16575,Eastern,212/646/718,"New York City, New York",New York,(blank),67552 ,710 ,26
2020-04-05,10018,General,New York,5229,Eastern,646/718/917/332/929,"New York City, New York",New York,(blank),67552 ,224 ,8
2020-04-05,10019,General,New York,42870,Eastern,212/646/718/917/347,"New York City, New York",New York,(blank),67552 ,1836 ,67
2020-04-05,10020,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10021,General,New York,43631,Eastern,212/646,"New York City, New York",New York,(blank),67552 ,1869 ,68
2020-04-05,10022,General,New York,31924,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,1367 ,50
2020-04-05,10023,General,New York,60998,Eastern,212/347,"New York City, New York",New York,(blank),67552 ,2612 ,96
2020-04-05,10024,General,New York,59283,Eastern,212,"New York City, New York",New York,(blank),67552 ,2539 ,93
2020-04-05,10025,General,New York,94600,Eastern,212,"New York City, New York",New York,(blank),67552 ,4051 ,148
2020-04-05,10026,General,New York,34003,Eastern,212,"New York City, New York",New York,(blank),67552 ,1456 ,53
2020-04-05,10027,General,New York,59707,Eastern,212/646,"New York City, New York",New York,(blank),67552 ,2557 ,94
2020-04-05,10028,General,New York,45141,Eastern,646/212/917,"New York City, New York",New York,(blank),67552 ,1933 ,71
2020-04-05,10029,General,New York,76003,Eastern,646/212/917,"New York City, New York",New York,(blank),67552 ,3255 ,119
2020-04-05,10030,General,New York,26999,Eastern,212,"New York City, New York",New York,(blank),67552 ,1156 ,42
2020-04-05,10031,General,New York,56438,Eastern,212,"New York City, New York",New York,(blank),67552 ,2417 ,88
2020-04-05,10032,General,New York,57331,Eastern,212/917/646/347,"New York City, New York",New York,(blank),67552 ,2455 ,90
2020-04-05,10033,General,New York,53926,Eastern,212/646/917/347/929,"New York City, New York",New York,(blank),67552 ,2309 ,85
2020-04-05,10034,General,New York,38908,Eastern,646/718/212/929/917,"New York City, New York",New York,(blank),67552 ,1666 ,61
2020-04-05,10035,General,New York,33969,Eastern,646/212/917,"New York City, New York",New York,(blank),67552 ,1455 ,53
2020-04-05,10036,General,New York,24711,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,1058 ,39
2020-04-05,10037,General,New York,17416,Eastern,212,"New York City, New York",New York,(blank),67552 ,746 ,27
2020-04-05,10038,General,New York,20300,Eastern,212/917,"New York City, New York",New York,(blank),67552 ,869 ,32
2020-04-05,10039,General,New York,24527,Eastern,212,"New York City, New York",New York,(blank),67552 ,1050 ,38
2020-04-05,10040,General,New York,41905,Eastern,646/212/917/347/929,"New York City, New York",New York,(blank),67552 ,1795 ,66
2020-04-05,10041,General,New York,0,Eastern,212/646/929/332/917/347/718,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10043,Unique,New York,0,Eastern,212/646/917/718/347/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10044,General,New York,11661,Eastern,646/718,"New York City, New York",New York,(blank),67552 ,499 ,18
2020-04-05,10045,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10055,General,New York,0,Eastern,212/917/646,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10060,General,New York,0,Eastern,917/646/212/347/929/718/332,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10065,General,New York,32270,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,1382 ,51
2020-04-05,10069,General,New York,5199,Eastern,212/646/917/718,"New York City, New York",New York,(blank),67552 ,223 ,8
2020-04-05,10075,General,New York,26121,Eastern,347,"New York City, New York",New York,(blank),67552 ,1119 ,41
2020-04-05,10080,Unique,New York,0,Eastern,212/646/929/917/347/332,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10081,Unique,New York,0,Eastern,917/646/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10087,Unique,New York,0,Eastern,917/646/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10090,General,New York,0,Eastern,212/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10101,P.O. Box,New York,0,Eastern,646/718/212/917/347,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10102,Unique,New York,0,Eastern,212/646/718,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10103,General,New York,3,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10104,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10105,General,New York,0,Eastern,646/718/212/917/347,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10106,General,New York,0,Eastern,212/646/718/917/347,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10107,General,New York,0,Eastern,646/718/212/917/347,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10108,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10109,Unique,New York,0,Eastern,212/646/718,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10110,General,New York,0,Eastern,646/347/212/718/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10111,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10112,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10113,P.O. Box,New York,0,Eastern,646/718/917/332/929/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10114,Unique,New York,0,Eastern,212/646/718,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10115,General,New York,0,Eastern,212/646,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10116,P.O. Box,New York,0,Eastern,646/718/917/332/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10117,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10118,General,New York,0,Eastern,929/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10119,General,New York,92,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,4 ,0
2020-04-05,10120,General,New York,0,Eastern,929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10121,General,New York,0,Eastern,212/646/718/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10122,General,New York,0,Eastern,646,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10123,General,New York,0,Eastern,212/646/917/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10124,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10125,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10126,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10128,General,New York,60453,Eastern,646/212/917,"New York City, New York",New York,(blank),67552 ,2589 ,95
2020-04-05,10129,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10130,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10131,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10132,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10133,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10138,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10150,P.O. Box,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10151,General,New York,0,Eastern,646/718/212/917/347,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10152,General,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10153,General,New York,0,Eastern,646/718/212/917/347,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10154,General,New York,0,Eastern,212/917/646,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10155,General,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10156,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10157,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10158,General,New York,0,Eastern,718/646/917/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10159,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10160,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10162,General,New York,1685,Eastern,212/646,"New York City, New York",New York,(blank),67552 ,72 ,3
2020-04-05,10163,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10164,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10165,General,New York,2,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10166,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10167,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10168,General,New York,0,Eastern,212/646/917/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10169,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10170,General,New York,2,Eastern,646/917/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10171,General,New York,0,Eastern,917/646/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10172,General,New York,0,Eastern,917/646/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10173,General,New York,2,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10174,General,New York,0,Eastern,646/917/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10175,General,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10176,General,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10177,General,New York,0,Eastern,212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10178,General,New York,0,Eastern,212/917/646/718,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10179,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10185,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10199,General,New York,9,Eastern,646/718/917/332/929/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10203,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10211,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10212,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10213,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10242,P.O. Box,New York,0,Eastern,646/718/917/332/929/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10249,P.O. Box,New York,0,Eastern,646/718/917/332/929/212,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10256,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10258,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10259,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10260,General,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10261,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10265,General,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10268,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10269,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10270,General,New York,0,Eastern,212/646/917/718/347/929,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10271,General,New York,0,Eastern,212/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10272,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10273,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10274,P.O. Box,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10275,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10276,P.O. Box,New York,0,Eastern,212/646/347/917/718,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10277,Unique,New York,0,Eastern,212/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10278,General,New York,0,Eastern,212/347/917/646,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10279,General,New York,0,Eastern,212/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10280,General,New York,7853,Eastern,212/646/917/347,"New York City, New York",New York,(blank),67552 ,336 ,12
2020-04-05,10281,General,New York,0,Eastern,212/646/929/917/347/332,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10282,General,New York,4783,Eastern,212/646/929/917/347/332,"New York City, New York",New York,(blank),67552 ,205 ,7
2020-04-05,10285,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,10286,Unique,New York,0,Eastern,332/929/646/917,"New York City, New York",New York,(blank),67552 ,0 ,0
2020-04-05,00501,Unique,Holtsville,0,Eastern,631,"Suffolk, New York",New York,36103,12933 ,0 ,0
2020-04-05,00544,Unique,Holtsville,0,Eastern,631,"Suffolk, New York",New York,36103,12933 ,0 ,0
